country_code,country_name,year,population_million,population,unit_measure,source
NOR,Norway,2013,5080171,5080171000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NOR,Norway,2014,5137427,5137427000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NOR,Norway,2015,5189898,5189898000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NOR,Norway,2016,5236152,5236152000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NOR,Norway,2017,5276965,5276965000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NOR,Norway,2018,5311916,5311916000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NOR,Norway,2019,5347893,5347893000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NOR,Norway,2020,5379472,5379472000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NOR,Norway,2021,5408320,5408320000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
NOR,Norway,2022,5457129,5457129000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1960,94301623,94301623000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1961,95181000,95181000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1962,96087000,96087000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1963,97075000,97075000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1964,98110000,98110000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1965,99209137,99209137000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1966,99978000,99978000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1967,101145000,101145000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1968,102287000,102287000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1969,103491000,103491000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1970,104665171,104665171000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1971,106100000,106100000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1972,107595000,107595000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1973,109104000,109104000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1974,110573000,110573000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1975,111939643,111939643000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1976,113094000,113094000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1977,114165000,114165000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1978,115190000,115190000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1979,116155000,116155000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1980,117060396,117060396000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1981,117902000,117902000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1982,118728000,118728000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1983,119536000,119536000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1984,120305000,120305000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1985,121048923,121048923000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1986,121660000,121660000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1987,122239000,122239000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1988,122745000,122745000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1989,123205000,123205000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1990,123611167,123611167000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1991,124101000,124101000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1992,124567000,124567000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1993,124938000,124938000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1994,125265000,125265000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1995,125570246,125570246000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1996,125864000,125864000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1997,126166000,126166000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1998,126486000,126486000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,1999,126686000,126686000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2000,126925843,126925843000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2001,127291000,127291000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2002,127435000,127435000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2003,127619000,127619000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2004,127687000,127687000000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2005,127767994,127767994000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2006,127900515,127900515000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2007,128032743,128032743000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2008,128083960,128083960000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2009,128031514,128031514000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2010,128057352,128057352000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2011,127834233,127834233000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2012,127592657,127592657000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2013,127413888,127413888000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2014,127237150,127237150000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2015,127094745,127094745000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2016,127041812,127041812000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2017,126918546,126918546000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2018,126748506,126748506000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2019,126555078,126555078000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2020,126146099,126146099000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2021,125502290,125502290000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
JPN,Japan,2022,124946789,124946789000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1960,4429633,4429633000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1961,4461007,4461007000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1962,4491442,4491442000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1963,4523307,4523307000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1964,4548545,4548545000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1965,4563732,4563732000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1966,4580868,4580868000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1967,4605743,4605743000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1968,4626471,4626471000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1969,4623785,4623785000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1970,4606304,4606304000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1971,4612124,4612124000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1972,4639656,4639656000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1973,4666079,4666079000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1974,4690575,4690575000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1975,4711440,4711440000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1976,4725665,4725665000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1977,4738900,4738900000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1978,4752527,4752527000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1979,4764691,4764691000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1980,4779537,4779537000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1981,4799962,4799962000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1982,4826931,4826931000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1983,4855786,4855786000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1984,4881806,4881806000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1985,4902202,4902202000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1986,4918150,4918150000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1987,4932123,4932123000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1988,4946487,4946487000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1989,4964370,4964370000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1990,4986433,4986433000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1991,5013737,5013737000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1992,5041990,5041990000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1993,5066452,5066452000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1994,5088324,5088324000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1995,5107787,5107787000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1996,5124573,5124573000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1997,5139839,5139839000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1998,5153499,5153499000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,1999,5165470,5165470000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2000,5176203,5176203000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2001,5188005,5188005000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2002,5200598,5200598000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2003,5213010,5213010000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2004,5228173,5228173000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2005,5246100,5246100000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2006,5266266,5266266000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2007,5288719,5288719000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2008,5313398,5313398000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2009,5338867,5338867000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2010,5363341,5363341000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2011,5388272,5388272000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2012,5413967,5413967000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2013,5438975,5438975000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2014,5461507,5461507000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2015,5479528,5479528000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2016,5495297,5495297000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2017,5508209,5508209000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2018,5515525,5515525000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2019,5521605,5521605000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2020,5529545,5529545000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2021,5541020,5541020000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
FIN,Finland,2022,5556108,5556108000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1960,4579603,4579603000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1961,4611690,4611690000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1962,4647733,4647733000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1963,4684481,4684481000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1964,4722074,4722074000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1965,4759011,4759011000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1966,4797381,4797381000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1967,4835358,4835358000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1968,4864879,4864879000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1969,4891860,4891860000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1970,4928748,4928748000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1971,4963126,4963126000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1972,4991596,4991596000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1973,5021862,5021862000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1974,5045298,5045298000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1975,5059862,5059862000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1976,5072597,5072597000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1977,5088420,5088420000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1978,5104248,5104248000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1979,5116802,5116802000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1980,5123027,5123027000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1981,5121572,5121572000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1982,5117810,5117810000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1983,5114297,5114297000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1984,5111619,5111619000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1985,5113691,5113691000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1986,5120534,5120534000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1987,5127024,5127024000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1988,5129517,5129517000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1989,5132594,5132594000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1990,5140939,5140939000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1991,5154298,5154298000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1992,5171370,5171370000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1993,5189377,5189377000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1994,5204994,5204994000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1995,5227861,5227861000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1996,5261503,5261503000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1997,5284220,5284220000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1998,5301304,5301304000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,1999,5319111,5319111000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2000,5337344,5337344000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2001,5355082,5355082000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2002,5374255,5374255000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2003,5387174,5387174000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2004,5401177,5401177000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2005,5415978,5415978000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2006,5434567,5434567000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2007,5457415,5457415000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2008,5489022,5489022000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2009,5519441,5519441000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2010,5543819,5543819000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2011,5566856,5566856000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2012,5587085,5587085000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2013,5608784,5608784000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2014,5639719,5639719000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2015,5678348,5678348000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2016,5724456,5724456000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2017,5760694,5760694000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2018,5789957,5789957000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2019,5814461,5814461000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2020,5825337,5825337000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2021,5850189,5850189000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
DNK,Denmark,2022,5910577,5910577000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1960,9659818,9659818000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1961,9588016,9588016000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1962,9621808,9621808000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1963,9668741,9668741000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1964,9730019,9730019000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1965,9785102,9785102000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1966,9826188,9826188000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1967,9854241,9854241000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1968,9877632,9877632000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1969,9896695,9896695000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1970,9805157,9805157000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1971,9830602,9830602000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1972,9868379,9868379000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1973,9919519,9919519000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1974,9994761,9994761000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1975,10062366,10062366000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1976,10128220,10128220000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1977,10189312,10189312000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1978,10245686,10245686000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1979,10296489,10296489000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1980,10326792,10326792000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1981,10303208,10303208000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1982,10314321,10314321000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1983,10322823,10322823000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1984,10330481,10330481000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1985,10336742,10336742000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1986,10340737,10340737000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1987,10348834,10348834000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1988,10356359,10356359000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1989,10362257,10362257000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1990,10362740,10362740000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1991,10308682,10308682000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1992,10317807,10317807000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1993,10330607,10330607000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1994,10336162,10336162000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1995,10330759,10330759000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1996,10315353,10315353000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1997,10303642,10303642000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1998,10294943,10294943000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,1999,10282784,10282784000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,2000,10272503,10272503000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,2001,10224192,10224192000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,2002,10200774,10200774000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,2003,10201651,10201651000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,2004,10206923,10206923000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,2005,10234092,10234092000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,2006,10266646,10266646000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
CZE,Czechia,2007,10322689,10322689000000,PS,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST
